frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
8068, 1, 336.125, 0.98, 1, 0.00, 0.00, 0.04, 0.00, 0.32, 0.12, 0.52, 0.00, 0.65, 0.69, 0.17, 0.08, 0.29, 0.12, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8069, 0, 336.167, 0.98, 1, 0.36, 0.34, 1.58, 0.00, 0.62, 0.49, 1.12, 0.39, 0.51, 0.60, 0.93, 0.31, 1.00, 0.00, 0.07, 0.88, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8069, 1, 336.167, 0.98, 1, 0.00, 0.00, 0.15, 0.00, 0.26, 0.32, 0.50, 0.00, 0.67, 0.54, 0.16, 0.21, 0.35, 0.20, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8070, 0, 336.208, 0.98, 1, 0.54, 0.58, 1.60, 0.22, 0.52, 0.62, 1.22, 0.55, 0.47, 0.65, 0.75, 0.02, 1.29, 0.00, 0.49, 1.53, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8070, 1, 336.208, 0.98, 1, 0.00, 0.00, 0.15, 0.00, 0.40, 0.61, 0.55, 0.00, 0.67, 0.65, 0.11, 0.23, 0.62, 0.14, 0.00, 0.11, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8071, 0, 336.250, 0.98, 1, 0.59, 0.55, 1.58, 0.22, 0.56, 0.71, 1.06, 0.63, 0.37, 0.23, 0.68, 0.00, 1.01, 0.00, 0.47, 1.54, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8071, 1, 336.250, 0.98, 1, 0.00, 0.00, 0.07, 0.00, 0.42, 0.31, 0.44, 0.00, 0.69, 0.60, 0.07, 0.21, 0.36, 0.22, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8072, 0, 336.292, 0.98, 1, 0.22, 0.53, 1.39, 0.22, 0.38, 0.42, 0.98, 0.31, 0.16, 0.15, 0.68, 0.15, 0.39, 0.00, 0.46, 1.31, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8072, 1, 336.292, 0.98, 1, 0.00, 0.00, 0.11, 0.00, 0.32, 0.10, 0.47, 0.00, 0.66, 0.60, 0.09, 0.22, 0.42, 0.24, 0.00, 0.03, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8073, 0, 336.333, 0.93, 1, 0.40, 0.48, 1.42, 0.72, 0.13, 0.29, 0.85, 0.00, 0.08, 0.00, 0.77, 0.06, 0.24, 0.00, 0.23, 1.01, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
8073, 1, 336.333, 0.98, 1, 0.00, 0.00, 0.20, 0.00, 0.43, 0.59, 0.58, 0.00, 0.75, 0.49, 0.07, 0.26, 0.41, 0.20, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8074, 0, 336.375, 0.98, 1, 0.55, 0.39, 1.16, 0.88, 0.06, 0.29, 0.76, 0.00, 0.00, 0.00, 0.78, 0.26, 0.00, 0.00, 0.00, 1.19, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
8074, 1, 336.375, 0.98, 1, 0.00, 0.00, 0.04, 0.00, 0.43, 0.26, 0.52, 0.00, 0.85, 0.53, 0.15, 0.30, 0.38, 0.25, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8075, 0, 336.417, 0.98, 1, 0.49, 0.39, 1.19, 0.00, 0.02, 0.05, 0.41, 0.00, 0.23, 0.16, 1.05, 0.24, 0.00, 0.22, 0.00, 0.88, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0
8075, 1, 336.417, 0.98, 1, 0.00, 0.00, 0.06, 0.00, 0.42, 0.16, 0.36, 0.00, 0.87, 0.34, 0.10, 0.16, 0.37, 0.28, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8076, 0, 336.458, 0.98, 1, 0.20, 0.59, 1.23, 0.20, 0.00, 0.44, 0.53, 0.00, 0.16, 0.00, 1.18, 0.34, 0.00, 0.22, 0.00, 0.57, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0
8076, 1, 336.458, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.50, 0.31, 0.43, 0.00, 0.92, 0.49, 0.09, 0.17, 0.37, 0.29, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8077, 0, 336.500, 0.98, 1, 0.16, 0.45, 1.32, 0.18, 0.02, 0.61, 0.66, 0.00, 0.14, 0.00, 1.17, 0.45, 0.00, 0.17, 0.00, 0.76, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0
8077, 1, 336.500, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.47, 0.28, 0.56, 0.00, 0.86, 0.45, 0.17, 0.22, 0.49, 0.15, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8078, 0, 336.542, 0.98, 1, 0.23, 0.68, 1.32, 0.64, 0.11, 0.56, 1.02, 0.13, 0.00, 0.00, 1.00, 0.28, 0.41, 0.00, 0.57, 2.14, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
8078, 1, 336.542, 0.98, 1, 0.00, 0.00, 0.02, 0.00, 0.45, 0.32, 0.54, 0.00, 0.93, 0.38, 0.06, 0.20, 0.49, 0.13, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8079, 0, 336.583, 0.98, 1, 0.11, 0.56, 1.49, 0.36, 0.56, 0.94, 1.09, 0.41, 0.21, 0.00, 0.68, 0.00, 0.81, 0.00, 1.67, 1.41, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8079, 1, 336.583, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.41, 0.24, 0.49, 0.00, 0.87, 0.42, 0.06, 0.23, 0.62, 0.24, 0.00, 0.05, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8080, 0, 336.625, 0.98, 1, 0.29, 0.68, 1.75, 0.48, 0.71, 1.07, 1.21, 0.68, 0.14, 0.00, 0.62, 0.00, 0.96, 0.00, 1.95, 1.54, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8080, 1, 336.625, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.38, 0.19, 0.45, 0.00, 0.88, 0.53, 0.13, 0.20, 0.39, 0.14, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8081, 0, 336.667, 0.98, 1, 0.58, 0.77, 1.31, 0.33, 0.46, 0.73, 1.06, 0.55, 0.20, 0.00, 0.65, 0.00, 0.65, 0.00, 1.54, 1.38, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8081, 1, 336.667, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.47, 0.25, 0.45, 0.00, 0.90, 0.39, 0.05, 0.23, 0.60, 0.23, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8082, 0, 336.708, 0.98, 1, 0.27, 0.58, 1.31, 0.26, 0.40, 0.41, 0.93, 0.41, 0.21, 0.06, 0.65, 0.00, 0.75, 0.00, 0.75, 1.57, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8082, 1, 336.708, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.42, 0.24, 0.39, 0.00, 0.84, 0.37, 0.10, 0.27, 0.33, 0.17, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8083, 0, 336.750, 0.98, 1, 0.44, 0.51, 1.40, 0.49, 0.34, 0.66, 0.89, 0.42, 0.47, 0.38, 0.73, 0.00, 0.66, 0.00, 0.55, 1.79, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8083, 1, 336.750, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.43, 0.31, 0.42, 0.00, 0.85, 0.42, 0.11, 0.13, 0.25, 0.24, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8084, 0, 336.792, 0.98, 1, 0.60, 0.55, 1.45, 0.29, 0.44, 0.94, 1.22, 0.81, 0.45, 0.46, 0.79, 0.00, 0.69, 0.00, 0.61, 2.09, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8084, 1, 336.792, 0.98, 1, 0.00, 0.00, 0.05, 0.00, 0.63, 0.32, 0.54, 0.00, 0.97, 0.43, 0.06, 0.27, 0.51, 0.23, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8085, 0, 336.833, 0.98, 1, 0.37, 0.54, 1.52, 0.58, 0.50, 0.51, 1.37, 0.73, 0.42, 0.65, 0.75, 0.00, 0.69, 0.00, 0.64, 1.95, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8085, 1, 336.833, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.67, 0.58, 0.55, 0.00, 1.01, 0.12, 0.13, 0.33, 0.36, 0.26, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8086, 0, 336.875, 0.98, 1, 0.46, 0.53, 1.53, 0.20, 0.30, 0.39, 1.31, 0.88, 0.48, 0.67, 0.70, 0.00, 0.43, 0.00, 0.64, 1.63, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8086, 1, 336.875, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.68, 0.47, 0.52, 0.00, 0.94, 0.34, 0.04, 0.19, 0.31, 0.18, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8087, 0, 336.917, 0.98, 1, 0.57, 0.66, 1.29, 0.00, 0.33, 0.33, 1.38, 0.74, 0.47, 0.75, 0.82, 0.00, 0.69, 0.00, 0.26, 1.48, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8087, 1, 336.917, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.55, 0.62, 0.43, 0.00, 0.97, 0.35, 0.11, 0.24, 0.40, 0.20, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8088, 0, 336.958, 0.98, 1, 0.51, 0.69, 1.22, 0.00, 0.27, 0.71, 1.12, 0.14, 0.61, 0.65, 0.88, 0.00, 0.13, 0.00, 0.08, 1.39, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8088, 1, 336.958, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.53, 0.40, 0.46, 0.00, 0.99, 0.34, 0.03, 0.05, 0.19, 0.30, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8089, 0, 337.000, 0.98, 1, 0.66, 0.95, 1.25, 0.00, 0.19, 0.35, 1.37, 0.47, 0.47, 0.58, 0.86, 0.00, 0.10, 0.06, 0.40, 2.16, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8089, 1, 337.000, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.68, 0.64, 0.42, 0.00, 0.91, 0.32, 0.08, 0.17, 0.54, 0.31, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8090, 0, 337.042, 0.98, 1, 0.86, 0.82, 1.12, 0.00, 0.31, 0.23, 1.39, 0.78, 0.37, 0.62, 0.75, 0.00, 0.48, 0.00, 0.90, 2.05, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8090, 1, 337.042, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.49, 0.45, 0.43, 0.00, 0.93, 0.50, 0.03, 0.09, 0.27, 0.19, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8091, 0, 337.083, 0.98, 1, 0.57, 0.74, 1.25, 0.00, 0.43, 0.33, 1.62, 0.67, 0.43, 0.81, 0.90, 0.00, 0.56, 0.00, 0.58, 1.92, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8091, 1, 337.083, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.70, 0.75, 0.54, 0.00, 0.92, 0.15, 0.07, 0.14, 0.45, 0.14, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8092, 0, 337.125, 0.98, 1, 0.67, 0.90, 1.08, 0.00, 0.24, 0.45, 1.63, 0.68, 0.33, 0.81, 0.98, 0.00, 0.53, 0.00, 0.36, 1.56, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8092, 1, 337.125, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.71, 0.85, 0.58, 0.00, 0.94, 0.19, 0.00, 0.00, 0.30, 0.20, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8093, 0, 337.167, 0.98, 1, 0.81, 0.89, 1.19, 0.00, 0.37, 0.69, 1.47, 0.61, 0.42, 0.70, 0.89, 0.00, 0.72, 0.00, 0.32, 1.15, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8093, 1, 337.167, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.74, 0.56, 0.58, 0.00, 0.85, 0.10, 0.00, 0.13, 0.38, 0.28, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8094, 0, 337.208, 0.98, 1, 0.64, 0.88, 1.12, 0.00, 0.40, 0.35, 1.36, 0.71, 0.46, 0.63, 0.86, 0.00, 0.65, 0.00, 0.78, 2.18, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8094, 1, 337.208, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.70, 0.99, 0.59, 0.00, 0.89, 0.17, 0.00, 0.10, 0.36, 0.24, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8095, 0, 337.250, 0.98, 1, 0.41, 0.85, 1.20, 0.00, 0.21, 0.44, 1.17, 0.72, 0.39, 0.49, 0.93, 0.00, 0.50, 0.00, 1.14, 2.27, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8095, 1, 337.250, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.69, 0.95, 0.64, 0.00, 0.87, 0.17, 0.00, 0.05, 0.34, 0.26, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8096, 0, 337.292, 0.98, 1, 0.48, 0.84, 1.27, 0.03, 0.33, 0.10, 1.25, 0.57, 0.47, 0.16, 0.71, 0.00, 0.32, 0.00, 1.08, 1.85, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8096, 1, 337.292, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.64, 0.47, 0.67, 0.00, 0.83, 0.12, 0.00, 0.04, 0.27, 0.23, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8097, 0, 337.333, 0.98, 1, 0.64, 0.96, 1.22, 0.00, 0.33, 0.02, 1.23, 0.55, 0.37, 0.67, 0.67, 0.00, 0.37, 0.00, 0.85, 1.97, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8097, 1, 337.333, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.67, 0.44, 0.52, 0.00, 0.99, 0.34, 0.00, 0.08, 0.39, 0.31, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8098, 0, 337.375, 0.98, 1, 0.58, 1.00, 1.25, 0.04, 0.25, 0.29, 1.33, 0.39, 0.35, 0.55, 0.77, 0.00, 0.40, 0.00, 0.73, 2.02, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8098, 1, 337.375, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.56, 0.66, 0.59, 0.00, 0.91, 0.30, 0.00, 0.11, 0.30, 0.25, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8099, 0, 337.417, 0.98, 1, 0.71, 0.87, 1.10, 0.00, 0.25, 0.35, 1.18, 0.40, 0.36, 0.61, 0.82, 0.00, 0.47, 0.00, 0.47, 1.42, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8099, 1, 337.417, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.60, 0.05, 0.69, 0.00, 0.86, 0.34, 0.08, 0.12, 0.24, 0.37, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8100, 0, 337.458, 0.98, 1, 0.46, 0.84, 1.04, 0.00, 0.25, 0.39, 1.14, 0.24, 0.38, 0.83, 0.87, 0.00, 0.67, 0.00, 0.22, 1.28, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8100, 1, 337.458, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.59, 0.27, 0.50, 0.00, 0.83, 0.34, 0.13, 0.22, 0.56, 0.34, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8101, 0, 337.500, 0.98, 1, 0.60, 0.93, 0.94, 0.00, 0.07, 0.00, 1.09, 0.20, 0.45, 0.80, 0.77, 0.00, 0.48, 0.00, 0.24, 1.20, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8101, 1, 337.500, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.35, 0.50, 0.40, 0.00, 0.79, 0.36, 0.11, 0.22, 0.47, 0.31, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8102, 0, 337.542, 0.98, 1, 0.76, 0.92, 1.10, 0.00, 0.19, 0.20, 1.12, 0.11, 0.44, 0.75, 0.72, 0.00, 0.41, 0.00, 0.27, 1.31, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8102, 1, 337.542, 0.98, 1, 0.00, 0.00, 0.09, 0.00, 0.44, 0.59, 0.42, 0.00, 0.79, 0.49, 0.10, 0.29, 0.33, 0.37, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8103, 0, 337.583, 0.98, 1, 0.76, 1.02, 1.18, 0.00, 0.17, 0.29, 1.00, 0.00, 0.49, 0.76, 0.94, 0.00, 0.54, 0.00, 0.03, 0.86, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
